unmittelbare Anstellung,Q506999,,Q-1770 Person,1771,1772,neu / weg / unverändert / andere Quali,Qualifikation 1,Qualifikation 2,Qualifikation 3,Qualifikation 4,,Ort,Titel,Adlesrang,Vorname1,Vorname2,Vorname3,Vorname4,Vorname5,Nachname
Cammerherren,Q506908,,Q507351,August von Stutterheim,,weg,Cammerherr,Oberforstmeister,,,,,,,,,,,,
Cammerherren,Q506908,,,August von Berbisdorff,August von Berbisdorff,andere Quali,Cammerherr,Obrstir,Schloß Commendant,Stadt Commendant,,,,,,,,,,
Cammerherren,Q506908,,Q28053,Carl Rudolph von Grone,Carl Rudolph von Grone,andere Quali,Reise Marschall,,,,,,,,,,,,,
Cammerherren,Q506908,,Q507824,Christian Georg von Hellmolt,Christian Georg von Hellmolt,unverändert,Cammerherr,Stall-Meister,Obrist-Leutnant,Commendant bey der Leib-Garde,,,,,,,,,,
Cammerherren,Q506908,,Q507364,Friedrich Wolfgang von Ziegler,Friedrich Wolfgang von Ziegler,unverändert,Cammerherr,,,,,,,,,,,,,
Cammerherren,Q506908,,Q507965,Heinrich Gottlob von Hagenest,Heinrich Gottlob von Hagenest,,Cammerherr,General-Major,,,,,,,,,,,,
Cammerherren,Q506908,,Q507980,Carl Alexander von Seebach,Carl Alexander von Seebach,unverändert,Cammerherr,Cammer-Rath,,,,,,,,,,,,
Cammerherren,Q506908,,Q507830,Wilhelm Heinrich von Wolzogen,Wilhelm Heinrich von Wolzogen,andere Quali,Cammerherr,Geheimer-Regierungs-Rath,,,,,Freiherr,,,,,,,
Cammerherren,Q506908,,Q507319,Heinrich Gottlob von Hagenest,,weg,Cammerherr,,,,,,Freiherr,,,,,,,
Cammerherren,Q506908,,,Carl Hannibal von Schmerzing,Carl Hannibal von Schmerzing,unverändert,Cammerherr,Orist,,,,,Freiherr,,,,,,,
Cammerherren,Q506908,,Q507755,,,weg,Cammerherr,,,,,,,,,,,,,
Cammerherren,Q506908,,Q507979,Carl Friedrich von Hellmolt,Carl Friedrich von Hellmolt,unverändert,Cammerherr,,,,,,,,,,,,,
Cammerherren,Q506908,,,,,,,,,,,,,,,,,,,
Cammerherren,Q506908,,Q507730,Johann Maximilian von Linsing,Johann Maximilian von Linsing,unverändert,Cammerherr,Major,,,,,,,,,,,,
Cammerherren,Q506908,,Q507796,Johann Heinrich Rudoph von Claußenheim,Johann Heinrich Rudoph von Claußenheim,unverändert,Cammerherr,,,,,,,,,,,,,
Cammerherren,Q506908,,Q507685,Adam Heinrich Ludwig von Wangenheim,,weg,Cammerherr,,,,,,,,,,,,,
Cammerherren,Q506908,,Q507822,,,weg,Cammerherr,,,,,,,,,,,,,
Cammerherren,Q506908,,Q507768,Wilhelm Friedrich von Oertzen,Wilhelm Friedrich von Oertzen,unverändert,Cammerherr,,,,,,,,,,,,,
Cammerherren,Q506908,,Q507777,Wolf Gottfried Jarislaw von Prittwitz,Wolf Gottfried Jarislaw von Prittwitz,unverändert,Oberhofmeister,,,,,,,,,,,,,
Cammerherren,Q506908,,Q507968,Friedrich Leopold von Hahn,Friedrich Leopold von Hahn,andere Quali,Cammerherr,Oberforstmeister,,,,,,,,,,,,
Cammerherren,Q506908,,Q507048,Friedrich Carl Wilhelm von Kessel,Friedrich Carl Wilhelm von Kessel,andere Quali,Cammerherr,Rittmeister von der Leibgarde,,,,,,,,,,,,
Cammerherren,Q506908,,Q507799,Carl Wilhelm von der Borgk,,weg,Cammerherr,Obrist-Leutnant,,,,,,,,,,,,
Cammerherren,Q506908,,,Ludwig Benjamin von Saugy,Ludwig Benjamin von Saugy,andere Quali,Cammerherr,Obrist-Leutnant,,,,,,,,,,,,
Cammerherren,Q506908,,,Carl Friedrich von Etzdorf,,weg,Cammerherr,Obrist-Leutnant,Marsch-Commisiarius,,,,,,,,,,,
Cammerherren,Q506908,,,Wilhelm Ludwig von der Gablenz,Wilhelm Ludwig von der Gablenz,unverändert,Cammerherr,,,,,,,,,,,,,
Cammerherren,Q506908,,,Christian Carl von Werthern,Christian Carl von Werthern,unverändert,Cammerherr,Hauptmann,,,,,,,,,,,,
Cammerherren,Q506908,,,Carl Adolph von Forsten,Carl Adolph von Forsten,unverändert,Cammerherr,Hauptmann bey der Artillrelie,,,,,,,,,,,,
Cammerherren,Q506908,,,,August Friedrich Carl von Ziegesar,neu,Cammerherr,Hofrath,,,,,,,August,Friedrich,Carl,,,von Ziegesar
Hof-Geistliche zu Gotha,Q506775,,Q42397,Johann Georg Brückner,,weg,Consistorial-Rath,Oberhofprediger,,,,,,,,,,,,
Hof-Geistliche zu Gotha,Q506775,,Q507466,Wilhelm Friedrich Stötzel,Wilhelm Friedrich Stötzel,andere Quali,Consistorial-Rath,Oberhofprediger,,,,,,,,,,,,
Hof-Geistliche zu Gotha,Q506775,,Q41514,Christan Wilhelm Bause,Christan Wilhelm Bause,andere Quali,Consistorial-Assessor,Hofprediger,Stiftspredider,,,,,,,,,,,
Hof-Geistliche zu Gotha,Q506775,,,,Justin Schneegaß,neu,Hof-Diaconus,,,,,,,,Justin,,,,,Schneegaß
Hof-Geistliche zu Gotha,Q506775,,,Friedrich Wilhelm Streit,,weg,Hof-Diaconus,,,,,,,,,,,,,
Hof-Geistliche zu Gotha,Q506775,,Q507927,Johann Joachim Rätzmann,Johann Joachim Rätzmann,unverändert,Hof-Kirchner,,,,,,,,,,,,,
Hof-Geistliche zu Gotha,Q506775,,Q507926,Georg Heinrich Rätzmann,Georg Heinrich Rätzmann,unverändert,Substitutus,,,,,,,,,,,,,
Hof-Geistliche  zu Altenburg,Q506807,,,Gotthilf Friedemann Löber,Gotthilf Friedemann Löber,unverändert,Consistorial-Rath,General Superintendens,,,,,,,,,,,,
Hof-Geistliche  zu Altenburg,Q506807,,,Christoph Gottlob Reibstein,Christoph Gottlob Reibstein,unverändert,Hofprediger,,,,,,,,,,,,,
Hof-Geistliche  zu Altenburg,Q506807,,,Lorenz Bernhard Meyer,Lorenz Bernhard Meyer,unverändert,Schloßkirchner,,,,,,,,,,,,,
Hof-Geistliche zu Gotha zu Altenburg,Q506807,,Q507031,,,weg,Hof-Prediger,,,,,,,,,,,,,
zu Altenburg,Q506807,,Q507622,,,weg,Schloßkirchner,,,,,,,,,,,,,
zu Altenburg,Q506830,,Q23605,Johann Caspar Sulzer,Johann Caspar Sulzer,unverändert,Hofrat,Leibmedicus,,,,,Dr.,,,,,,,
zu Altenburg,Q506830,,Q507556,Baltasar Ludwig Tralles,Baltasar Ludwig Tralles,unverändert,Hofrat,Leibmedicus,,,,,Dr.,,,,,,,
zu Altenburg,Q506830,,Q507875,Ernst Friedrich Krügelstein,Ernst Friedrich Krügelstein,unverändert,Hofrat,Leibmedicus,,,,,Dr.,,,,,,,
zu Altenburg,Q506830,,Q156021,Friedrich Büchner,Friedrich Büchner,unverändert,Rath,Hof-medicus ,,,,,Dr.,,,,,,,
zu Altenburg,Q506830,,,,,weg,,,,,,,Dr.,,,,,,,
zu Altenburg,Q506830,,Q507520,Carl Ludwig Mecklenburg,Carl Ludwig Mecklenburg,unverändert,Hof-Medicus zu Altenburg,,,,,,Dr.,,,,,,,
zu Altenburg,Q506830,,,Johann Friedrich Grimm,Johann Friedrich Grimm,unverändert,Rath Leibmedicus,Brunnen-Medicus zu Ronneburg,,,,,,,,,,,,
zu Altenburg,Q506830,,Q507552,Georg Heinrich Königsdörfer,Georg Heinrich Königsdörfer,unverändert,Hof-Medicus zu Altenburg,,,,,,Dr.,,,,,,,
zu Altenburg,Q506830,,,,Johann Georg Restler,neu,Hof-Medicus ,,,,,,Dr.,,Johann,Georg,,,,Restler
zu Altenburg,Q506830,,Q507537,,,weg,Hof-Medicus zu Ronneburg,,,,,,Dr.,,,,,,,
Cammer-Bediente,Q506875,,Q507224,Fiedrich Christian Tümmel,Fiedrich Christian Tümmel,unverändert,Leb Page,,,,,,,,,,,,,
Cammer-Bediente,Q506875,,Q507387,Johann Georg Weber,Johann Georg Weber,unverändert,Cämmerier,,,,,,,,,,,,,
Cammer-Bediente,Q506875,,Q507450,Ferdinand Heinrich Bube,Ferdinand Heinrich Bube,unverändert,Cämmerier,,,,,,,,,,,,,
Cammer-Bediente,Q506875,,Q507397,Johann Heinrich Freißlich,Johann Heinrich Freißlich,unverändert,Cammerdienter,,,,,,,,,,,,,
Cammer-Bediente,Q506875,,,Johann Ernst Justin,Johann Ernst Justin,unverändert,Cammerdienter,,,,,,,,,,,,,
Cammer-Bediente,Q506875,,Q513407,Johann Andreas Müller,Johann Andreas Müller,unverändert,Cammerdienter,,,,,,,,,,,,,
Cammer-Bediente,Q506875,,,,,,,,,,,,,,,,,,,
Cammer-Bediente,Q506875,,Q263461,Heinrich Ernst Pommer,Heinrich Ernst Pommer,unverändert,Cammer-Laquay,,,,,,,,,,,,,
Cammer-Bediente,Q506875,,Q507717,Heinrich Faidius Blumenau,Heinrich Faidius Blumenau,unverändert,Cammer-Laquay,Hof-Peruquier,,,,,,,,,,,,
Cammer-Bediente,Q506875,,Q507667,Johann Wilhelm Breining,Johann Wilhelm Breining,unverändert,Cammerpursch,,,,,,,,,,,,,
Cammer- und Hof-Fourier,Q506874,,Q259518,Johann Heinrich Schneider,Johann Heinrich Schneider,unverändert,,,,,,,,,,,,,,
Ober-Hofmarschall-Amt,Q506840,,Q23579,Hans Adam von Studnitz,Hans Adam von Studnitz,unverändert,Ober-Hof-Marschall,Wirklicher Geheimer Rath,Amtshauptmann zu Tenneberg und Reinhardsbrunn,,,,Seine Exellenz,,,,,,,
Ober-Hofmarschall-Amt,Q506840,,Q507993,Christian Ludwig von Stangen,Christian Ludwig von Stangen,unverändert,Hausmarschall,,,,,,,,,,,,,
Ober-Hofmarschall-Amt,Q506840,,,Friedrich Carl von Forstern,,weg,Hof-Marschall,,,,,,,,,,,,,
Ober-Hofmarschall-Amt,Q506840,,Q28057,Eberhard Sylpius von Frankenberg,Eberhard Sylpius von Frankenberg,andere Quali,Hof-Marschall,,,,,,,,,,,,,
Ober-Hofmarschall-Amt,Q506840,,,Carl Rudolph von Grone,Carl Rudolph von Grone,unverändert,Cammerherr,Reisemarschall,,,,,,,,,,,,
Schloß-Hauptmann zu Eisenberg,Q506817,,Q507051,Adam Ludwig von Ende,Adam Ludwig von Ende,unverändert,,,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q507128,Johann Ludwig von Neuendorf,,unverändert,Cammerjunker,Obrist Leutenant,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q507989,,,weg,Cammerjunker,Major,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q507847,,,weg,Cammerjunker,Hauptmann,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q507304,,,weg,Cammerjunker,,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,,,,,,,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q507971,,,weg,Hauptmann,,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q507857,,,weg,Cammerjunker,Capitain bei der Artillerie,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q507845,Ernst Christian Anton von Wurmb.,Ernst Christian Anton von Wurmb.,unverändert,Cammerjunker,Hauptmann,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q513402,Hans Julius von Kirchbach,,weg,Cammerjunker,Hauptmann,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,,,,,,,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q76336,Carl Bernhard Heinrich von Wangenheim,Carl Bernhard Heinrich von Wangenheim,andere Quali,Cammerjunker,Hauptmann,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q507715,Carl Levin Otto von Lehnte,Carl Levin Otto von Lehnte,andere Quali,Cammerassessor,,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q507227,Alexander von Witzleben,Alexander von Witzleben,unverändert,Cammerjunker,,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q507809,Johann Wilhelm von Tümmel,Johann Wilhelm von Tümmel,andere Quali,Cammerjunker,Cammerassessor,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q507676,Wolf Johann Ludwig Friedemann Graf von Auersberg,,weg,Legations Rat,,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q507975,Ferdinand Ludwig von Haußen,Ferdinand Ludwig von Haußen,unverändert,Cammerjunker,,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,,Hans August von Zemen,Hans August von Zemen,andere Quali,Cammerjunker,,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q99134,Ludwig Ernst von Uetterodt,,weg,Hofjunker,,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q507708,Friedrich Carl von Bendeleben,Friedrich Carl von Bendeleben,unverändert,Cammerjunker,,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,,,,,,,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q28058,Christian Wilhelm Friedrich von Forstern,Christian Wilhelm Friedrich von Forstern,unverändert,Cammerjunker,Leutnant bei derGarde,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,Q507692,Friedrich Adam Julius von Wangenheim,Friedrich Adam Julius von Wangenheim,unverändert,Cammerjunker,,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,,Friedrich Emilius von Uechtritz,Friedrich Emilius von Uechtritz,andere Qualli,Cammerjunker,Regierungs-Assessor,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,,Friedrich Christian von Tümmel,Friedrich Christian von Tümmel,unverändert,Hofjunker,Jagd-Junker,,,,,,,,,,,,
Hof-Cavaliers,Q506852,,,,Ludwig Ernst von Utterot,neu,Cammerjunker,,,,,,,,Ludwig,Ernst,,,,von Utterot
Hof-Cavaliers,Q506852,,,,Heinrich Ulrich von Bülow,neu,Regierungsrath,,,,,,,,Heinrich,Ulrich,,,,von Bülow
Hof-Cavaliers,Q506852,,,,Friedrich  August Ludwig von Burgsdorf,neu,Hof-Junker,,,,,,,,Friedrich,August,Ludwig,,,von Burgsdorf
Hof-Cavaliers,Q506852,,,,Carl Ludwig Alexander von Seebach,neu,Hof-Junker,Regierungs-Assessor,,,,,,,Carl,Ludwig,Alexander,,,von Seebach
Ober-Hofmarschall-Amts-Expedition,Q506841,,Q507109,Johann Wilhelm Pampo,Johann Wilhelm Pampo,unverändert,Hof-Cammer-Rath,,,,,,,,,,,,,
Ober-Hofmarschall-Amts-Expedition,Q506841,,Q101891,Ernst Wilhelm Schieschmidt,Ernst Wilhelm Schieschmidt,unverändert,Hof-Commissions-Rath,,,,,,,,,,,,,
Ober-Hofmarschall-Amts-Expedition,Q506841,,Q513378,Sebastian August Schönau,Sebastian August Schönau,unverändert,Secretarius,,,,,,,,,,,,,
Ober-Hofmarschall-Amts-Expedition,Q506841,,Q507420,Johann Gottlieb Funke,Johann Gottlieb Funke,unverändert,Registrator,,,,,,,,,,,,,
,Q506866,,,,,,,,,,,,,,,,,,,
Aufwärter hierbey,Q506866,,Q98308,Johann Matthäus Schack,Johann Matthäus Schack,unverändert,,,,,,,,,,,,,,
Aufwärter hierbey,Q506866,,,,Ludwig Baum,neu,,,,,,,,,Ludwig,,,,,Baum
Aufwärter hierbey,Q506866,,Q513324,Johann August Stein,,weg,,,,,,,,,,,,,,
Pagen-Hofmeister und Informatores,Q506808,,Q156493,Heinrich Christoph Kummer,Heinrich Christoph Kummer,unverändert,Rath,Pagenhofmeister,,,,,,,,,,,,
Pagen-Hofmeister und Informatores,Q506808,,Q507559,Christian David Friedrich Weischner,Christian David Friedrich Weischner,unverändert,Hauptmann,Hof-Fechtmeister,,,,,,,,,,,,
Pagen-Hofmeister und Informatores,Q506808,,Q507590,Piere Jean Antoine Paffavy,Piere Jean Antoine Paffavy,unverändert,Secretaire,Französischer Sprachmeister,,,,,,,,,,,,
Pagen-Hofmeister und Informatores,Q506808,,Q507352,Johann Heinrich Christian Hessen,Johann Heinrich Christian Hessen,andere Quali,Secretar,Pagen-Invormator,,,,,,,,,,,,
Pages,Q506809,,Q507033,Johann Ludwig Gottlob von Leutsch,Johann Ludwig Gottlob von Leutsch,unverändert,Jagt-Page,,,,,,,,,,,,,
,,,,,Friedrich Ludwig Constantin von Wangenheim,neu,Jagt-Page,,,,,,,,Friedrich,Ludwig,Constantin,,,von Wangenheim
Pages,Q506809,,,,,weg,,,,,,,,,,,,,,
Pages,Q506809,,Q507738,,,weg,Jagt-Page,,,,,,,,,,,,,
Pages,Q506809,,,,,weg,,,,,,,,,,,,,,
Pages,Q506809,,,,,weg,,,,,,,,,,,,,,
Pages,Q506809,,,,,weg,,,,,,,,,,,,,,
,,,#N/A,,,weg,,,,,,,,,,,,,,
Pages,Q506809,,,,,weg,,,,,,,,,,,,,,
Pages,Q506809,,Q28064,,,weg,Jagt-Page,,,,,,,,,,,,,
Pages,Q506809,,Q507371,,,weg,Jagt-Page,,,,,,,,,,,,,
Pages,Q506809,,Q496931,,,weg,,,,,,,Freiherr,,,,,,,
Pages,Q506809,,Q507749,,,weg,,,,,,,,,,,,,,
Pages,Q506809,,Q507838,Carl Wilhelm Friedrich von Etzdorf,Carl Wilhelm Friedrich von Etzdorf,andere Quali,Jagt-Page,,,,,,,,,,,,,
Pages,Q506809,,Q507699,Friedrich Wilhelm Adolph von Wangenheim,Friedrich Wilhelm Adolph von Wangenheim,unverändert,,,,,,,,,,,,,,
Pages,Q506809,,Q507990,Ernst August von Selzer,Ernst August von Selzer,unverändert,,,,,,,,,,,,,,
Pages,Q506809,,,Wolfgang Carl Ferdinand Hendel von Remingsdorf,,unverändert,,,,,,,,,,,,,,
Pages,Q506809,,,Carl August von Schauerodt,,unverändert,,,,,,,,,,,,,,
Pages,Q506809,,,Carl Casimir von Boden,Carl Casimir von Boden,unverändert,,,,,,,,,,,,,,
Pages,Q506809,,,Heinrich Friedrich Moritz Senf von Pilsach,Heinrich Friedrich Moritz Senf von Pilsach,unverändert,,,,,,,,,,,,,,
Pages,Q506809,,,Doroteheus Friedrich Ernst Constantin Jarislow von Prittwitz,Doroteheus Friedrich Ernst Constantin Jarislow von Prittwitz,unverändert,,,,,,,,,,,,,,
Pages,Q506809,,,,Ernst Ludwig August von Taubenheim,neu,,,,,,,,,Ernst,Ludwig,August,,,von Taubenheim
Pages,Q506809,,,,Hanß August von Pleßen,neu,,,,,,,,,Hanß,August,,,,von Pleßen
Pages,Q506809,,,,Heinrich von Bünau,neu,,,,,,,,,Heinrich,,,,,von Bünau
Pages,Q506809,,,,Agust Friedrich Gottfried Jarislow von Pritwitz,neu,,,,,,,,,Agust,Friedrich,Gottfried,Jarislow,,von Pritwitz
Pages,Q506809,,,,August Levin Christoph von Lutzow,neu,,,,,,,,,Agust,Levin,Christoph,,,von Lutzow
Pages,Q506810,,,Peter Matthias Joachim von Buchwald,,weg,,,,,,,,,,,,,,
Pagen Aufwärter,Q506806,,,Johann Friedrich Matthäsius,Johann Friedrich Matthäsius,unverändert,,,,,,,,,,,,,,
Pagen Aufwärter,Q506806,,,Ernst Deubner,Ernst Deubner,unverändert,,,,,,,,,,,,,,
Pagen Aufwärter,Q506806,,,,,weg,,,,,,,,,,,,,,
Pagen Aufwärter,Q506806,,,,,weg,,,,,,,,,,,,,,
Sous-Directeur des Plaifirs,Q506818,,Q507053,Charles Hubert Mereau,Charles Hubert Mereau,unverändert,,,,,,,,,,,,,,
Fourirs,Q506896,,Q259518,Johann Heinrich Schneider,Johann Heinrich Schneider,unverändert,Cammer und Hof-Fourier,,,,,,,,,,,,,
Fourirs,Q506896,,Q507452,Johann Gottfried Buch,Johann Gottfried Buch,unverändert,Hof-Fourier zu Altenburg,,,,,,,,,,,,,
Trompeter und Paucker,Q506899,,Q98357,Johann Wilhelm Starkloff,Johann Wilhelm Starkloff,andere Quali,,,,,,,,,,,,,,
Trompeter und Paucker,Q506899,,Q507934,Jeremias Brand,Jeremias Brand,unverändert,,,,,,,,,,,,,,
Trompeter und Paucker,Q506899,,Q259518,Johann Heinrich Schneider,Johann Heinrich Schneider,unverändert,Pauker,,,,,,,,,,,,,
Trompeter und Paucker,Q506899,,Q507616,Christian Wilhelm Hien,Christian Wilhelm Hien,unverändert,,,,,,,,,,,,,,
Trompeter und Paucker,Q506899,,Q161182,Tobias Kraft,,weg,,,,,,,,,,,,,,
Trompeter und Paucker,Q506899,,Q507515,Johann Zacharias Steinbrück,Johann Zacharias Steinbrück,unverändert,,,,,,,,,,,,,,
Trompeter und Paucker,Q506899,,,,Johann Conrad Ragel,neu,,,,,,,,,Johann,Conrad,,,,Ragel
Laquais,Q506930,,Q507186,Cristoph Blüdong,Cristoph Blüdong,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,Q507484,Johann Christoph Heiner,,weg,,,,,,,,,,,,,,
Laquais,Q506930,,,,,,,,,,,,,,,,,,,
Laquais,Q506930,,Q507924,Johann Andreas Ranf Heyduck,Johann Andreas Ranf Heyduck,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,Q507464,Josias Friedrich Michaelis,Josias Friedrich Michaelis,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,Q507549,Johann Augustin Töpfer,Johann Augustin Töpfer,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,Q507601,Johann Heinrich Hucke Heyduck,,weg,,,,,,,,,,,,,,
Laquais,Q506930,,Q507546,Johann Georg Habermann,Johann Georg Habermann,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,Q507612,Ludwig Wilhelm Heyn,Ludwig Wilhelm Heyn,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,Q507769,Anton Baum,Anton Baum,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,,Johann Christoph Lämmerhirdt,Johann Christoph Lämmerhirdt,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,Q507145,Johann Caspar Drüschler,Johann Caspar Drüschler,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,Q507461,Anton Adrian Zintzerling,Anton Adrian Zintzerling,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,Q507460,Johann Sebastian Hille,,weg,,,,,,,,,,,,,,
Laquais,Q506930,,Q507372,Johann Martin Beisker,Johann Martin Beisker,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,Q507525,Johann Michael Schneegaß,Johann Michael Schneegaß,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,Q507955,Johann Justin Reineck,Johann Justin Reineck,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,Q507370,Jacob Ludwig Sandmann,Jacob Ludwig Sandmann,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,Q507920,Johann Gottlieb Ramm,Johann Gottlieb Ramm,unverändert,,,,,,,,,,,,,,
Laquais,,,,,,,,,,,,,,,,,,,,
Laquais,Q506930,,Q507532,Jacob Heinrich Irrgang,,weg,,,,,,,,,,,,,,
Laquais,Q506930,,,,,,,,,,,,,,,,,,,
Laquais,Q506930,,Q157050,Johann Christoph Ludwig,Johann Christoph Ludwig,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,Q507602,Johann Christoph Fink Heyduck,Johann Christoph Fink ,anderer FN,,,,,,,,,,,,,,
Laquais,Q506930,,,,,,,,,,,,,,,,,,,
Laquais,Q506930,,Q507331,Johann August Dorßbach,Johann August Dorßbach,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,,Johann Salomon Lotz,Johann Salomon Lotz,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,,,,,,,,,,,,,,,,,,
Laquais,Q506930,,Q507504,Ernst Heinrich Martini,Ernst Heinrich Martini,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,Q513395,Johann Christian Koch Heyduck,Johann Christian Koch Heyduck,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,Q507346,Johann Gottlieb Merkel,Johann Gottlieb Merkel,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,Q507489,Johann Daniel Zergiebel,Johann Daniel Zergiebel,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,,Johann Wilhelm Beyersdorf,Johann Wilhelm Beyersdorf,unverändert,,,,,,,,,,,,,,
Laquais,Q506930,,,Johann Wilhelm Schildbach,Johann Wilhelm Schildbach,andere Qualli,Büchsenspanner,,,,,,,,,,,,,
Laquais,Q506930,,,,"Johann Ernst  Couther, Heyduch",neu,,,,,,,,,Johann,Ernst,,,,"Couther, Heyduch"
Laquais,Q506930,,,,Carl Schmidt,neu,,,,,,,,,Carl,,,,,Schmidt
Laquais,Q506930,,,,Johann Adam Breuning,neu,,,,,,,,,Johann,Adam,,,,Breuning
Laquais,Q506930,,,,,,,,,,,,,,,,,,,
Laquais,Q506930,,Q507615,Johann Georg Erbstösser,Johann Georg Erbstösser,unverändert,Laquay-Jung,,,,,,,,,,,,,
Hof-Küche,Q506924,,Q507178,Johann Philipp Hesse,Johann Philipp Hesse,unverändert,Küchenmeister,,,,,,,,,,,,,
Hof-Küche,Q506924,,Q507400,Johann Christoph Freißlich,Johann Christoph Freißlich,unverändert,Küchenschreiber,,,,,,,,,,,,,
Hof-Küche,Q506924,,Q98206,Johann Fuchs,Johann Fuchs,unverändert,Reise Küchenschreiber,,,,,,,,,,,,,
Hof-Küche,Q506924,,Q507618,,,weg,Mundkoch,,,,,,,,,,,,,
Hof-Küche,Q506924,,Q507492,Johann Wilhelm Möller,Johann Wilhelm Möller,unverändert,Mundkoch,,,,,,,,,,,,,
Hof-Küche,Q506924,,Q507550,Johann Balthasar Habermann,Johann Balthasar Habermann,unverändert,Mundkoch,,,,,,,,,,,,,
Hof-Küche,Q506924,,Q507675,Johann Christoph Breller,,weg,Mundkoch,,,,,,,,,,,,,
Hof-Küche,Q506924,,Q14453,Johann Heinrich Schmidt,Johann Heinrich Schmidt,unverändert,Mundkoch,,,,,,,,,,,,,
Hof-Küche,Q506924,,Q507529,Johann August Ritter,Johann August Ritter,unverändert,Mundkoch,,,,,,,,,,,,,
Hof-Küche,Q506924,,Q507737,Johann Jacob Möller,Johann Jacob Möller,andere Qualli,Mundkoch,Bratenkoch,,,,,,,,,,,,
Hof-Küche,Q506924,,Q507898,Johann Christoph Heinz Heinz,Johann Christoph Heinz Heinz,unverändert,Hofmetzger,,,,,,,,,,,,,
Hof-Küche,Q506924,,Q507936,Johann Melichor Albrecht,Johann Melichor Albrecht,unverändert,Fischer bei der Hofstade,,,,,,,,,,,,,
Hof-Küche,Q506924,,Q513419,Johann Köhler,Johann Köhler,unverändert,Hoffischer zu Altenburg,,,,,,,,,,,,,
Hof-Küche,Q506924,,,,Johann Fuchs,neu,Reise Küchenschreiber,,,,,,,,Johann,,,,,Fuchs
Hof-Küche,Q506924,,,,Heinrich Christoph Kalbe,neu,Küchen-Junge,,,,,,,,Heinrich,Christoph,,,,Kalbe
Hof-Küche,Q506924,,,,Cristian Jacob Adlung,neu,Küchen-Junge,,,,,,,,Cristian ,Jacob,,,,Adlung
Hof-Küche,Q506924,,,Johann Nicolaus Röller,,weg,Küchen-Junge,,,,,,,,,,,,,
Hof-Küche,Q506924,,,Balthasar Habermann,Balthasar Habermann,andere Qualli,Küchen-Junge,,,,,,,,,,,,,
